title,company,description,salary_min,salary_max
Data Architect - Power & Utilities - Senior Manager- Consulting - Location OPEN,EY,"Location: Anywhere in Country At EY, we're all in to shape your future with confidence. We'll help you succeed in a globally connected powerhouse of diverse teams and take your career wherever you want it to go. Join EY and help to build a better working world. AI & Data - Data Architecture - Senior Manager - Power & Utilities Sector EY is seeking a motivated professional with solid experience in the utilities sector to serve as a Senior Manager who possesses a robust background in Data Archite…",178234.38,178234.38
"Data Architect - Aerospace, Defense & Mobility - Senior Manager- Consulting - Location OPEN",EY,"Location: Anywhere in Country At EY, we're all in to shape your future with confidence. We'll help you succeed in a globally connected powerhouse of diverse teams and take your career wherever you want it to go. Join EY and help to build a better working world. AI & Data - Data Architecture - Senior Manager - Power & Utilities Sector EY is seeking a motivated professional with solid experience in the automotive and aerospace sector to serve as a Senior Manager who possesses a robust background …",196338.84,196338.84
Data Engineer,Abridge,"About Abridge Abridge was founded in 2018 with the mission of powering deeper understanding in healthcare. Our AI-powered platform was purpose-built for medical conversations, improving clinical documentation efficiencies while enabling clinicians to focus on what matters most—their patients. Our enterprise-grade technology transforms patient-clinician conversations into structured clinical notes in real-time, with deep EMR integrations. Powered by Linked Evidence and our purpose-built, auditab…",185000.0,217000.0
"Product & Solutions Lead, Safety and Security",OpenAI,"About the Team The Intelligence & Investigations (I2) team detects and disrupts abuse and strategic risks so people can use AI safely. We translate real-world signals, investigations, and external threat intelligence into practical mitigations, operating guidance, and partner-ready support that improves safety outcomes across the AI ecosystem. About the Role As a Product & Solutions Lead focused on safety and security, you will build and operate 0–1 products, services, and technical solution pa…",288000.0,425000.0
Sr. APeX Application Analyst - Willow,UCSF Campus and Health,"Job Summary This position requires regular work onsite. The Sr. APeX Application Analyst functions as the primary support contact and expert for the application. They work under the direction of the Team Lead and/or Manager to configure, build & install the application. They coordinate all issues that arise during the project for their application area. Key operational activities include primary responsibility to analyze workflows and understand policies, procedures and constraints of the clini…",95873.62,95873.62
Director Of People Experience Insights and Operational Effectiveness,Google,"Director Of People Experience Insights and Operational Effectiveness _corporate_fare_ Google _place_ Mountain View, CA, USA; Ann Arbor, MI, USA; 10 more; 9 more _bar_chart_ Director _info_outline_ XThe application window will be open until at least May 6, 2026. This opportunity will remain online based on business needs which may be before or after the specified date. In accordance with Washington state law, we are highlighting our comprehensive benefits package, which is available to all eligi…",215280.36,215280.36
Senior Data Engineer,Tendo,"As a Senior Data Engineer, you will work within the Engineering team and contribute to Tendo’s strategic data engineering solutions by ingesting, transforming, and warehousing healthcare-related data from various sources. You will collaborate with Tendo’s Data Scientists, Product Managers, and Machine Learning Engineers to produce quality data flows and transformations that support advanced analytics and AI/ML model development. You will develop tools and solutions to facilitate data integratio…",127500.0,172500.0
Principal Data Engineer,Tendo,"As a Principal Data Engineer, you will work within the Engineering team and contribute to Tendo’s strategic data engineering solutions by ingesting, transforming, and warehousing healthcare-related data from various sources. You will collaborate with Tendo’s Data Scientists, Product Managers, and Machine Learning Engineers to produce quality data flows and transformations that support advanced analytics and AI/ML model development. You will develop tools and solutions to facilitate data integra…",157250.0,212750.0
Magnet Program Director,UCSF Campus and Health,"Job Summary The Magnet Program Director (MPD) at UCSF Health serves as a key strategist and is responsible for leading, coordinating, and sustaining all aspects of the ANCC Magnet Recognition Program designation and re-designation processes across the health system. Reporting to the System Chief Nurse Executive (CNE), this role provides strategic leadership to advance nursing excellence across the health system by integrating Magnet standards into organizational structures, professional practic…",273384.6,273384.6
Infrastructure Services Engineer,Cloudflare,"About Us At Cloudflare, we are on a mission to help build a better Internet. Today the company runs one of the world’s largest networks that powers millions of websites and other Internet properties for customers ranging from individual bloggers to SMBs to Fortune 500 companies. Cloudflare protects and accelerates any Internet application online without adding hardware, installing software, or changing a line of code. Internet properties powered by Cloudflare all have web traffic routed through…",108364.62,108364.62
Senior Machine Learning Engineer - Hybrid (San Francisco or Austin),Zendesk,"Job Description The Enterprise Machine Learning team drives organizational value through scalable ML solutions and data-driven insights, fundamentally changing how business decisions are made. We collaborate closely with stakeholders, applying the latest advances in machine learning, deep learning, and large language models (LLMs) to create highly impactful outcomes. Our commitment is to advance the state of AI, statistical modeling, and robust system design to enhance and expand our core busin…",206000.0,308000.0
Business Analyst II - AMZ9443537,Amazon,"MULTIPLE POSITIONS AVAILABLE Employer: AMAZON.COM SERVICES LLC Offered Position: Business Analyst II Job Location: San Francisco, California Job Number: AMZ9443537 Position Responsibilities: Support senior management by managing metrics reporting and performing data mining and big data analysis to provide strategic advice on business forecast models. Collect business use cases, research and evaluate opportunities to help Amazon leverage its data to support business functions through complicated…",127722.48,127722.48
Total Rewards & Analytics Analyst,Astranis,"Astranis builds advanced satellites for high orbits, expanding humanity’s reach into the solar system. Today, Astranis satellites provide dedicated, secure networks to highly-sophisticated customers across the globe— large enterprises, sovereign governments, and the US military. With five satellites on orbit and many more set to launch soon, the company is servicing a backlog of more than $1 billion of commercial contracts. Astranis is the preferred satellite communications partner for buyers w…",132000.0,158000.0
Hematology/Oncology Clinical Nurse Specialist,UCSF Campus and Health,"Job Summary Clinical nurse leader for a program or area of nursing practice. Utilizes specialized knowledge and skills within major areas of focus, such as patient / family, nurses and nursing practice, and the organization / system. Typically partners with the nurse manager in leading the nursing clinical practice area. This is the journey level for an advanced practice clinical nurse specialist. The final salary and offer components are subject to additional approvals based on UC policy. Your…",116716.52,116716.52
Staff Data Engineer,NexHealth,"About NexHealth Our healthcare system remains frustratingly analog. When you live in a world of one-tap car rides, instant meal delivery, and unlimited streaming, why do you still have to call to schedule a doctor’s appointment and fill out a clipboard in the waiting room? NexHealth’s mission is to accelerate innovation in healthcare by connecting patients, providers, and developers. We’re building the infrastructure layer for modern healthcare, connecting thousands of fragmented, on-premise, a…",177000.0,226000.0
Willow Ambulatory Analyst,UCSF Campus and Health,"Job Summary This role requires onsite work on a regular basis. Job responsibilities for this position will focus on the support of our retail and specialty pharmacy services. This includes (but is not limited to) direct support of Willow Ambulatory, support of Compass Rose in our specialty pharmacy and a focus on Willow build to support outpatient areas (i.e. outpatient medication build, outpatient preference list maintenance, etc.). General Willow IP support will also be expected, including on…",65987.17,65987.17
Sales Strategy Senior Analyst / Manager – PACE Specialist,Salesforce,"To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts. Job Category Operations Job Details About Salesforce Salesforce is the 1 AI CRM, where humans with agents drive customer success together. Here, ambition meets action. Tech meets trust. And innovation isn’t a buzzword — it’s a way of life. The world of work as we know it is changing and we're looking for Trailblazers who are passionate about betteri…",99400.0,186300.0
APeX Application Analyst - Beaker,UCSF Campus and Health,"Job Summary This position will work one day, onsite per week. The APeX Application Analyst – Beaker functions as the primary support contact and expert for the Beaker lab applications. They work under the direction of the Team Lead and/or the Lab Information Systems (LIS) Manager and participate in the planning, design, build, and testing for the Epic Beaker LIS implementation. They continue to support the Beaker application post-go-live and collaborate with Lab and/or Pathology operations to o…",105870.61,105870.61
Growth Analyst,Moloco,"About Moloco: Moloco builds some of the most powerful AI advertising solutions in the world. Our name—short for ""machine learning company""—reflects our core mission: democratizing access to the advanced AI that has historically been reserved for tech giants. Led by machine learning pioneers who built some of the most successful ad systems at Google, including YouTube's monetization engine and key search advertising technologies, we're transforming how businesses grow and compete in the digital …",76315.0,105331.0
"Manager, Data & AI Platform Engineering",Stitch Fix,"About Stitch Fix, Inc. Stitch Fix (NASDAQ: SFIX) is the leading online personal styling service that helps people discover the styles they will love that fit perfectly so they always look - and feel - their best. Few things are more personal than getting dressed, but finding clothing that fits and looks great can be a challenge. Stitch Fix solves that problem. By pairing expert stylists with best-in-class AI and recommendation algorithms, the company leverages its assortment of exclusive and na…",140547.67,140547.67
Data Management & Strategy - Oil & Gas - Manager- Consulting - Location OPEN,EY,"Location: Anywhere in Country At EY, we're all in to shape your future with confidence. We'll help you succeed in a globally connected powerhouse of diverse teams and take your career wherever you want it to go. Join EY and help to build a better working world. Data, Analytics and Strategy - Manager - Oil & Gas Sector Company Overview EY delivers unparalleled service in big data, business intelligence, and digital analytics built on a blend of custom-developed methods related to customer analyt…",230236.17,230236.17
"Software Engineer, Cloudforce One",Cloudflare,"About Us At Cloudflare, we are on a mission to help build a better Internet. Today the company runs one of the world’s largest networks that powers millions of websites and other Internet properties for customers ranging from individual bloggers to SMBs to Fortune 500 companies. Cloudflare protects and accelerates any Internet application online without adding hardware, installing software, or changing a line of code. Internet properties powered by Cloudflare all have web traffic routed through…",177712.97,177712.97
Sr. Product Analyst,Prosper,Your role in our mission We're looking for a Senior Product Analyst to drive data-informed decision-making through advanced funnel analysis and experimentation. This role will be instrumental in optimizing our customer journey and improving conversion rates across our personal loan and credit card products. The ideal candidate has analytical experience in product analytics and a strong understanding of product funnel and experimentation. This is the perfect opportunity for someone who is seekin…,131000.0,164000.0
Competitive Intelligence Analyst,Cooley,"Competitive Intelligence Analyst Cooley is seeking a Competitive Intelligence Analyst to join the Data Delivery team. Position summary: Cooley Innovation embraces a culture of customer service excellence and all members of the department are expected to move this agenda forward. To that end, the Competitive Intelligence (CI) Analyst is expected to recognize that the Cooley Innovation department is a service organization first and foremost and will be evaluated on this requirement equal in impor…",85000.0,120000.0
Lead Financial Analyst - Digital Infrastructure,Crusoe,"Crusoe is on a mission to accelerate the abundance of energy and intelligence . As the only vertically integrated AI infrastructure company built from the ground up, we own and operate each layer of the stack — from electrons to tokens — to power the world's most ambitious AI workloads. When you join Crusoe, you join a team that is building the future, faster. We're in the midst of the greatest industrial revolution of our time. The demand for AI compute is boundless, and power is a bottleneck.…",150975.0,183000.0
Data Scientist,Metriport,"Data Scientist San Francisco, CA Metriport is an open-source data intelligence platform that helps healthcare organizations access and exchange patient data in real-time. We integrate with all major US healthcare IT systems and tap into comprehensive medical data for 300 million individuals. We've found product-market fit with multi-million ARR, 100 customers (including Amazon One Medical, Strive Health, Circle Medical, and Brightside Health), backing from top VCs, and years of runway. We're re…",160000.0,190000.0
Software Engineer - Data Production,Replica Inc.,"Software Engineer (Data Production Team) San Francisco, New York, Or Kansas City Replica is a privacy-centric urban data platform that delivers critical insights about the built environment. With better data, human-context, and an intuitive design, Replica helps public and private sectors make informed, effective, and responsive decisions. Our platform models travel behavior over time to show how people across the country live, move, and work. This data is used by planners, scientists, analysts…",137957.58,137957.58
Data Manager,Mochi Health,"Healthcare is broken at the first step: patients can't find the right care, understand what it costs, or access the medications they need. Mochi Health is fixing this. We're building an AI-driven marketplace that makes healthcare discoverable—connecting patients to the right providers, transparent pharmacy pricing, and affordable medications. Over the past few years, we've grown rapidly by combining clinical expertise with technology that actually works for real people, not just hospital system…",150000.0,220000.0
"Sr Financial Analyst, Strategic Finance (AI & Automation)",Amplitude,"Amplitude is the leading AI analytics platform, helping over 4,700 customers—including Atlassian, Burger King, NBCUniversal, and Square—build better products and digital experiences. With powerful AI Agents embedded across our platform, teams can analyze, test, and optimize user experiences faster than ever. Ranked 1 across multiple categories in G2’s Winter 2026 Report, Amplitude is the best-in-class solution for product, data, and marketing teams. Learn more at amplitude.com . As an organizat…",121000.0,181000.0
